			Bx	By	Bz
-140	-120	-80	5.86E-04	1.05E+00	-6.27E-04
-140	-120	-60	1.35E-03	1.05E+00	-5.58E-04
-140	-120	-40	1.21E-04	1.05E+00	1.76E-03
-140	-120	-20	2.17E-03	1.05E+00	-2.53E-03
-140	-120	0	9.33E-04	1.04E+00	1.44E-03
-140	-120	20	1.27E-05	1.04E+00	-1.37E-04
-140	-120	40	3.25E-03	1.05E+00	-6.30E-04
-140	-120	60	3.37E-03	1.05E+00	-1.74E-03
-140	-120	80	3.46E-03	1.05E+00	-2.14E-03
-140	-120	100	1.65E-03	1.05E+00	1.52E-04
-140	-120	120	-9.15E-04	1.05E+00	2.84E-03
-140	-120	140	-3.48E-03	1.05E+00	5.53E-03
-140	-120	160	-5.88E-03	1.06E+00	1.03E-02
-140	-120	180	-8.37E-03	1.06E+00	1.08E-02
-140	-120	200	-1.11E-02	1.06E+00	1.79E-02
-140	-120	220	-1.39E-02	1.07E+00	2.50E-02
-140	-120	240	-1.63E-02	1.07E+00	3.25E-02
-140	-120	260	-2.13E-02	1.06E+00	4.25E-02
-140	-120	280	-2.36E-02	1.06E+00	5.88E-02
-140	-120	300	-2.95E-02	1.07E+00	7.66E-02
-140	-100	-300	-2.93E-02	1.04E+00	-7.44E-02
-140	-100	-280	-2.35E-02	1.05E+00	-5.63E-02
-140	-100	-260	-1.77E-02	1.05E+00	-3.82E-02
-140	-100	-240	-1.70E-02	1.05E+00	-3.09E-02
-140	-100	-220	-1.34E-02	1.06E+00	-2.76E-02
-140	-100	-200	-1.07E-02	1.05E+00	-1.81E-02
-140	-100	-180	-5.09E-03	1.05E+00	-9.69E-03
-140	-100	-160	-8.31E-03	1.05E+00	-1.07E-02
-140	-100	-140	-6.89E-03	1.05E+00	-9.23E-03
-140	-100	-120	-4.27E-03	1.05E+00	-2.23E-03
-140	-100	-100	-3.50E-03	1.05E+00	-2.16E-03
-140	-100	-80	-2.73E-03	1.05E+00	-1.93E-03
-140	-100	-60	-2.28E-03	1.05E+00	-1.04E-03
-140	-100	-40	-3.25E-03	1.04E+00	-1.56E-03
-140	-100	-20	-2.64E-03	1.04E+00	-2.73E-04
-140	-100	0	-2.41E-03	1.04E+00	2.96E-04
-140	-100	20	9.40E-04	1.04E+00	1.14E-03
-140	-100	40	4.97E-04	1.04E+00	2.26E-04
-140	-100	60	6.16E-04	1.05E+00	-8.82E-04
-140	-100	80	5.78E-04	1.05E+00	-1.88E-05
-140	-100	100	-1.06E-03	1.05E+00	2.21E-03
-140	-100	120	-3.62E-03	1.05E+00	4.90E-03
-140	-100	140	-6.19E-03	1.05E+00	7.58E-03
-140	-100	160	-8.75E-03	1.06E+00	1.03E-02
-140	-100	180	-1.09E-02	1.05E+00	1.43E-02
-140	-100	200	-1.28E-02	1.05E+00	2.00E-02
-140	-100	220	-1.47E-02	1.05E+00	2.58E-02
-140	-100	240	-1.85E-02	1.05E+00	3.04E-02
-140	-100	260	-2.09E-02	1.05E+00	4.08E-02
-140	-100	280	-2.42E-02	1.04E+00	5.63E-02
-140	-100	300	-3.11E-02	1.04E+00	7.36E-02
-140	-80	-300	-2.96E-02	1.02E+00	-6.65E-02
-140	-80	-280	-2.21E-02	1.03E+00	-5.38E-02
-140	-80	-260	-1.65E-02	1.04E+00	-3.36E-02
-140	-80	-240	-1.47E-02	1.04E+00	-2.83E-02
-140	-80	-220	-1.36E-02	1.04E+00	-2.37E-02
-140	-80	-200	-9.99E-03	1.05E+00	-2.03E-02
-140	-80	-180	-6.27E-03	1.04E+00	-1.20E-02
-140	-80	-160	-2.18E-03	1.04E+00	-4.98E-03
-140	-80	-140	-8.35E-03	1.05E+00	-3.76E-03
-140	-80	-120	-5.58E-03	1.04E+00	-5.62E-03
-140	-80	-100	-5.13E-03	1.04E+00	-4.73E-03
-140	-80	-80	-4.40E-03	1.04E+00	-3.60E-03
-140	-80	-60	-3.53E-03	1.04E+00	-2.38E-03
-140	-80	-40	-2.66E-03	1.04E+00	-1.16E-03
-140	-80	-20	-2.16E-03	1.04E+00	-1.58E-04
-140	-80	0	-1.92E-03	1.04E+00	4.11E-04
-140	-80	20	7.74E-04	1.04E+00	2.40E-03
-140	-80	40	2.33E-04	1.04E+00	2.94E-03
-140	-80	60	-1.40E-03	1.04E+00	-9.11E-04
-140	-80	80	-2.29E-03	1.05E+00	2.13E-03
-140	-80	100	-2.56E-03	1.05E+00	2.95E-03
-140	-80	120	-4.10E-03	1.04E+00	4.49E-03
-140	-80	140	-5.64E-03	1.04E+00	6.03E-03
-140	-80	160	-7.18E-03	1.04E+00	7.57E-03
-140	-80	180	-9.23E-03	1.04E+00	1.44E-02
-140	-80	200	-1.15E-02	1.03E+00	2.03E-02
-140	-80	220	-1.40E-02	1.04E+00	2.42E-02
-140	-80	240	-1.60E-02	1.04E+00	3.00E-02
-140	-80	260	-2.04E-02	1.03E+00	3.68E-02
-140	-80	280	-1.95E-02	1.03E+00	5.10E-02
-140	-80	300	-2.60E-02	1.02E+00	6.95E-02
-140	-60	-300	-2.84E-02	9.99E-01	-5.97E-02
-140	-60	-280	-1.86E-02	1.02E+00	-3.72E-02
-140	-60	-260	-1.59E-02	1.02E+00	-3.11E-02
-140	-60	-240	-1.41E-02	1.03E+00	-2.58E-02
-140	-60	-220	-1.22E-02	1.03E+00	-2.06E-02
-140	-60	-200	-1.02E-02	1.03E+00	-1.64E-02
-140	-60	-180	-9.80E-03	1.04E+00	-1.18E-02
-140	-60	-160	-8.12E-03	1.04E+00	-4.74E-03
-140	-60	-140	-7.99E-03	1.04E+00	-8.42E-03
-140	-60	-120	-5.55E-03	1.04E+00	-5.64E-03
-140	-60	-100	-4.68E-03	1.04E+00	-4.42E-03
-140	-60	-80	-3.81E-03	1.04E+00	-3.20E-03
-140	-60	-60	-2.93E-03	1.04E+00	-1.98E-03
-140	-60	-40	-2.06E-03	1.04E+00	-7.58E-04
-140	-60	-20	-1.67E-03	1.04E+00	-4.27E-05
-140	-60	0	-1.44E-03	1.04E+00	5.26E-04
-140	-60	20	1.73E-04	1.04E+00	1.91E-03
-140	-60	40	-8.98E-04	1.04E+00	1.53E-03
-140	-60	60	-3.22E-04	1.04E+00	-6.26E-04
-140	-60	80	-1.75E-03	1.04E+00	1.42E-03
-140	-60	100	-1.82E-03	1.04E+00	2.18E-03
-140	-60	120	-3.08E-03	1.04E+00	3.59E-03
-140	-60	140	-4.62E-03	1.04E+00	5.13E-03
-140	-60	160	-6.16E-03	1.04E+00	6.67E-03
-140	-60	180	-8.09E-03	1.04E+00	1.02E-02
-140	-60	200	-1.04E-02	1.03E+00	1.60E-02
-140	-60	220	-1.27E-02	1.03E+00	2.19E-02
-140	-60	240	-1.50E-02	1.02E+00	2.78E-02
-140	-60	260	-1.91E-02	1.02E+00	3.50E-02
-140	-60	280	-1.38E-02	1.01E+00	4.45E-02
-140	-60	300	-1.84E-02	9.93E-01	5.47E-02
-140	-40	-300	-1.85E-02	9.90E-01	-4.00E-02
-140	-40	-280	-1.65E-02	1.01E+00	-3.11E-02
-140	-40	-260	-1.45E-02	1.01E+00	-2.57E-02
-140	-40	-240	-1.19E-02	1.02E+00	-2.13E-02
-140	-40	-220	-1.18E-02	1.03E+00	-1.58E-02
-140	-40	-200	-9.66E-03	1.03E+00	-1.08E-02
-140	-40	-180	-6.92E-03	1.04E+00	-7.06E-03
-140	-40	-160	-7.14E-03	1.03E+00	-1.29E-02
-140	-40	-140	-5.14E-03	1.04E+00	-6.13E-03
-140	-40	-120	-4.96E-03	1.04E+00	-5.24E-03
-140	-40	-100	-4.08E-03	1.04E+00	-4.02E-03
-140	-40	-80	-3.21E-03	1.04E+00	-2.80E-03
-140	-40	-60	-2.34E-03	1.04E+00	-1.58E-03
-140	-40	-40	-1.47E-03	1.04E+00	-3.55E-04
-140	-40	-20	-1.19E-03	1.04E+00	7.24E-05
-140	-40	0	-9.55E-04	1.04E+00	6.41E-04
-140	-40	20	-4.28E-04	1.04E+00	1.41E-03
-140	-40	40	-3.74E-04	1.04E+00	-8.71E-04
-140	-40	60	-2.92E-04	1.04E+00	-6.01E-04
-140	-40	80	-5.77E-04	1.04E+00	4.34E-03
-140	-40	100	-8.17E-04	1.04E+00	3.92E-03
-140	-40	120	-1.42E-03	1.04E+00	2.30E-03
-140	-40	140	-3.61E-03	1.04E+00	4.22E-03
-140	-40	160	-5.15E-03	1.04E+00	5.76E-03
-140	-40	180	-6.96E-03	1.03E+00	5.93E-03
-140	-40	200	-9.27E-03	1.03E+00	1.18E-02
-140	-40	220	-1.16E-02	1.03E+00	1.77E-02
-140	-40	240	-1.19E-02	1.02E+00	2.26E-02
-140	-40	260	-1.04E-02	1.01E+00	2.36E-02
-140	-40	280	-9.48E-03	1.00E+00	2.53E-02
-140	-40	300	-1.38E-02	9.81E-01	3.67E-02
-140	-20	-300	-7.44E-03	9.79E-01	-1.95E-02
-140	-20	-280	-8.03E-03	9.96E-01	-1.54E-02
-140	-20	-260	-7.82E-03	1.01E+00	-1.90E-02
-140	-20	-240	-9.22E-03	1.02E+00	-1.51E-02
-140	-20	-220	-7.08E-03	1.02E+00	-1.01E-02
-140	-20	-200	-5.58E-03	1.03E+00	-5.71E-03
-140	-20	-180	-4.70E-03	1.03E+00	-8.35E-03
-140	-20	-160	-3.63E-03	1.03E+00	1.25E-03
-140	-20	-140	-3.18E-03	1.04E+00	-5.00E-03
-140	-20	-120	-3.64E-03	1.04E+00	-4.45E-03
-140	-20	-100	-3.49E-03	1.04E+00	-3.61E-03
-140	-20	-80	-2.62E-03	1.04E+00	-2.39E-03
-140	-20	-60	-1.74E-03	1.04E+00	-1.17E-03
-140	-20	-40	-9.36E-04	1.04E+00	-3.81E-04
-140	-20	-20	-7.03E-04	1.04E+00	1.87E-04
-140	-20	0	-4.69E-04	1.04E+00	7.56E-04
-140	-20	20	-3.72E-03	1.04E+00	-1.96E-03
-140	-20	40	-3.44E-04	1.04E+00	-8.45E-04
-140	-20	60	-2.62E-04	1.04E+00	-5.76E-04
-140	-20	80	-4.37E-04	1.04E+00	2.92E-03
-140	-20	100	-6.77E-04	1.04E+00	2.50E-03
-140	-20	120	-9.18E-04	1.04E+00	2.08E-03
-140	-20	140	-1.02E-03	1.03E+00	2.42E-03
-140	-20	160	-4.14E-03	1.03E+00	4.86E-03
-140	-20	180	-5.83E-03	1.03E+00	1.68E-03
-140	-20	200	-8.14E-03	1.03E+00	7.55E-03
-140	-20	220	-5.82E-03	1.02E+00	1.14E-02
-140	-20	240	-1.13E-02	1.01E+00	1.38E-02
-140	-20	260	-1.06E-02	1.00E+00	1.22E-02
-140	-20	280	-9.77E-03	9.94E-01	1.05E-02
-140	-20	300	-5.48E-03	9.79E-01	1.80E-02
-140	0	-300	-1.24E-03	9.79E-01	7.71E-04
-140	0	-280	-2.57E-03	9.92E-01	-2.91E-03
-140	0	-260	-2.22E-03	1.00E+00	-6.94E-03
-140	0	-240	-2.79E-03	1.01E+00	-6.10E-03
-140	0	-220	-3.53E-03	1.02E+00	-3.96E-03
-140	0	-200	-2.26E-03	1.02E+00	-3.76E-03
-140	0	-180	-1.92E-03	1.03E+00	-3.75E-03
-140	0	-160	-1.32E-03	1.03E+00	1.80E-03
-140	0	-140	-1.83E-03	1.03E+00	4.93E-04
-140	0	-120	-1.68E-03	1.04E+00	-3.33E-03
-140	0	-100	-2.14E-03	1.04E+00	-2.78E-03
-140	0	-80	-2.02E-03	1.04E+00	-1.99E-03
-140	0	-60	-1.15E-03	1.04E+00	-7.70E-04
-140	0	-40	-4.51E-04	1.04E+00	-2.66E-04
-140	0	-20	-2.17E-04	1.04E+00	3.03E-04
-140	0	0	-7.57E-04	1.04E+00	2.36E-03
-140	0	20	-2.44E-03	1.04E+00	-1.64E-03
-140	0	40	-2.73E-03	1.04E+00	-1.44E-03
-140	0	60	-2.33E-04	1.04E+00	-5.51E-04
-140	0	80	-2.97E-04	1.04E+00	1.50E-03
-140	0	100	-5.38E-04	1.04E+00	1.08E-03
-140	0	120	-7.78E-04	1.04E+00	6.54E-04
-140	0	140	-1.02E-03	1.03E+00	2.31E-04
-140	0	160	-1.26E-03	1.03E+00	-1.92E-04
-140	0	180	-4.66E-03	1.03E+00	5.50E-03
-140	0	200	2.68E-04	1.02E+00	1.82E-04
-140	0	220	-4.39E-03	1.02E+00	5.61E-03
-140	0	240	-3.60E-03	1.01E+00	3.95E-03
-140	0	260	-2.81E-03	9.99E-01	2.28E-03
-140	0	280	-2.02E-03	9.89E-01	6.16E-04
-140	0	300	-1.04E-03	9.76E-01	3.12E-03
-140	20	-300	4.22E-03	9.76E-01	1.13E-02
-140	20	-280	2.89E-03	9.89E-01	9.55E-03
-140	20	-260	3.37E-03	1.00E+00	5.08E-03
-140	20	-240	3.58E-03	1.01E+00	3.85E-04
-140	20	-220	2.78E-03	1.02E+00	3.58E-03
-140	20	-200	5.20E-04	1.03E+00	8.49E-04
-140	20	-180	8.67E-04	1.03E+00	8.59E-04
-140	20	-160	9.89E-04	1.03E+00	2.34E-03
-140	20	-140	4.75E-04	1.03E+00	1.04E-03
-140	20	-120	-3.90E-05	1.04E+00	-2.61E-04
-140	20	-100	-1.79E-04	1.04E+00	-1.66E-03
-140	20	-80	-6.35E-04	1.04E+00	-1.10E-03
-140	20	-60	-5.53E-04	1.04E+00	-3.67E-04
-140	20	-40	3.46E-05	1.04E+00	-1.51E-04
-140	20	-20	-3.59E-04	1.04E+00	1.88E-03
-140	20	0	-8.76E-04	1.04E+00	-1.52E-03
-140	20	20	-1.16E-03	1.04E+00	-1.32E-03
-140	20	40	-1.45E-03	1.04E+00	-1.12E-03
-140	20	60	-1.73E-03	1.04E+00	-9.25E-04
-140	20	80	-1.58E-04	1.04E+00	7.82E-05
-140	20	100	-3.98E-04	1.04E+00	-3.45E-04
-140	20	120	-6.39E-04	1.04E+00	-7.68E-04
-140	20	140	-8.79E-04	1.04E+00	-1.19E-03
-140	20	160	-1.12E-03	1.03E+00	-1.61E-03
-140	20	180	-1.36E-03	1.03E+00	-2.04E-03
-140	20	200	5.24E-03	1.02E+00	-2.06E-03
-140	20	220	3.35E-03	1.01E+00	-4.29E-03
-140	20	240	4.14E-03	1.00E+00	-5.95E-03
-140	20	260	4.93E-03	9.94E-01	-7.62E-03
-140	20	280	5.72E-03	9.84E-01	-9.28E-03
-140	20	300	5.56E-03	9.74E-01	-1.30E-02
-140	40	-300	9.68E-03	9.73E-01	2.37E-02
-140	40	-280	1.35E-02	9.95E-01	2.24E-02
-140	40	-260	9.97E-03	1.00E+00	1.70E-02
-140	40	-240	7.52E-03	1.01E+00	8.86E-03
-140	40	-220	6.84E-03	1.02E+00	9.44E-03
-140	40	-200	3.41E-03	1.03E+00	5.20E-03
-140	40	-180	3.65E-03	1.03E+00	5.46E-03
-140	40	-160	3.30E-03	1.03E+00	2.89E-03
-140	40	-140	2.78E-03	1.03E+00	1.59E-03
-140	40	-120	2.27E-03	1.04E+00	2.87E-04
-140	40	-100	1.78E-03	1.04E+00	-5.35E-04
-140	40	-80	1.32E-03	1.04E+00	1.72E-05
-140	40	-60	8.65E-04	1.04E+00	5.69E-04
-140	40	-40	3.87E-05	1.04E+00	1.41E-03
-140	40	-20	1.70E-03	1.04E+00	2.21E-03
-140	40	0	4.04E-04	1.04E+00	-1.20E-03
-140	40	20	1.19E-04	1.04E+00	-1.00E-03
-140	40	40	-1.67E-04	1.04E+00	-8.03E-04
-140	40	60	-4.53E-04	1.04E+00	-6.04E-04
-140	40	80	-7.39E-04	1.04E+00	-4.05E-04
-140	40	100	-1.02E-03	1.04E+00	-1.85E-03
-140	40	120	2.92E-04	1.04E+00	-2.36E-03
-140	40	140	1.60E-03	1.04E+00	-2.87E-03
-140	40	160	2.91E-03	1.03E+00	-3.39E-03
-140	40	180	7.01E-03	1.03E+00	-9.80E-03
-140	40	200	9.07E-03	1.03E+00	-6.93E-03
-140	40	220	9.81E-03	1.02E+00	-1.41E-02
-140	40	240	1.02E-02	1.01E+00	-1.59E-02
-140	40	260	1.05E-02	1.00E+00	-1.77E-02
-140	40	280	1.08E-02	9.91E-01	-1.95E-02
-140	40	300	1.14E-02	9.80E-01	-2.35E-02
-140	60	-300	2.16E-02	9.92E-01	3.55E-02
-140	60	-280	1.73E-02	1.01E+00	3.34E-02
-140	60	-260	1.51E-02	1.02E+00	2.52E-02
-140	60	-240	1.30E-02	1.02E+00	1.69E-02
-140	60	-220	1.06E-02	1.03E+00	1.67E-02
-140	60	-200	7.47E-03	1.03E+00	1.11E-02
-140	60	-180	4.05E-03	1.04E+00	6.82E-03
-140	60	-160	4.03E-03	1.04E+00	3.68E-03
-140	60	-140	2.88E-03	1.04E+00	2.56E-03
-140	60	-120	1.73E-03	1.04E+00	1.43E-03
-140	60	-100	5.82E-04	1.04E+00	3.11E-04
-140	60	-80	-2.48E-04	1.04E+00	2.64E-03
-140	60	-60	-7.91E-04	1.04E+00	3.47E-03
-140	60	-40	-8.10E-04	1.04E+00	-1.33E-03
-140	60	-20	3.76E-03	1.04E+00	2.53E-03
-140	60	0	1.69E-03	1.04E+00	-8.81E-04
-140	60	20	1.40E-03	1.04E+00	-6.82E-04
-140	60	40	1.11E-03	1.04E+00	-4.83E-04
-140	60	60	8.28E-04	1.04E+00	-2.83E-04
-140	60	80	5.42E-04	1.04E+00	-8.40E-05
-140	60	100	1.52E-03	1.04E+00	-3.63E-03
-140	60	120	2.83E-03	1.04E+00	-4.15E-03
-140	60	140	4.14E-03	1.04E+00	-4.66E-03
-140	60	160	5.52E-03	1.04E+00	-7.24E-03
-140	60	180	7.50E-03	1.03E+00	-1.09E-02
-140	60	200	9.55E-03	1.03E+00	-1.02E-02
-140	60	220	1.20E-02	1.03E+00	-1.79E-02
-140	60	240	1.44E-02	1.03E+00	-2.61E-02
-140	60	260	1.47E-02	1.01E+00	-2.79E-02
-140	60	280	1.51E-02	1.00E+00	-2.97E-02
-140	60	300	1.61E-02	9.91E-01	-3.87E-02
-140	80	-300	2.42E-02	1.01E+00	5.59E-02
-140	80	-280	2.16E-02	1.02E+00	4.21E-02
-140	80	-260	1.94E-02	1.03E+00	3.40E-02
-140	80	-240	1.83E-02	1.04E+00	2.12E-02
-140	80	-220	1.55E-02	1.03E+00	1.54E-02
-140	80	-200	1.13E-02	1.03E+00	1.70E-02
-140	80	-180	8.90E-03	1.04E+00	1.17E-02
-140	80	-160	6.55E-03	1.04E+00	5.42E-03
-140	80	-140	5.40E-03	1.04E+00	4.29E-03
-140	80	-120	4.25E-03	1.04E+00	3.17E-03
-140	80	-100	3.22E-03	1.05E+00	1.78E-03
-140	80	-80	2.38E-03	1.05E+00	-4.53E-04
-140	80	-60	2.30E-03	1.04E+00	-2.99E-04
-140	80	-40	2.16E-03	1.04E+00	-2.46E-03
-140	80	-20	2.62E-03	1.04E+00	-9.40E-04
-140	80	0	2.97E-03	1.04E+00	-5.61E-04
-140	80	20	2.68E-03	1.04E+00	-3.61E-04
-140	80	40	2.39E-03	1.04E+00	-1.62E-04
-140	80	60	2.11E-03	1.04E+00	3.73E-05
-140	80	80	1.82E-03	1.04E+00	2.37E-04
-140	80	100	4.06E-03	1.04E+00	-5.42E-03
-140	80	120	5.37E-03	1.04E+00	-5.93E-03
-140	80	140	5.82E-03	1.04E+00	-3.28E-03
-140	80	160	6.01E-03	1.04E+00	-8.34E-03
-140	80	180	7.99E-03	1.04E+00	-1.20E-02
-140	80	200	1.00E-02	1.04E+00	-1.36E-02
-140	80	220	1.25E-02	1.03E+00	-2.13E-02
-140	80	240	1.49E-02	1.03E+00	-2.90E-02
-140	80	260	1.89E-02	1.03E+00	-3.82E-02
-140	80	280	1.93E-02	1.02E+00	-4.07E-02
-140	80	300	2.38E-02	1.00E+00	-5.59E-02
-140	100	-300	2.92E-02	1.03E+00	6.32E-02
-140	100	-280	2.62E-02	1.04E+00	4.97E-02
-140	100	-260	2.36E-02	1.04E+00	4.27E-02
-140	100	-240	1.55E-02	1.04E+00	2.82E-02
-140	100	-220	2.04E-02	1.04E+00	1.41E-02
-140	100	-200	1.22E-02	1.05E+00	1.78E-02
-140	100	-180	9.32E-03	1.05E+00	9.07E-03
-140	100	-160	7.83E-03	1.05E+00	5.57E-03
-140	100	-140	7.10E-03	1.04E+00	4.03E-03
-140	100	-120	6.38E-03	1.04E+00	2.48E-03
-140	100	-100	4.40E-03	1.04E+00	2.41E-03
-140	100	-80	3.95E-03	1.04E+00	3.99E-04
-140	100	-60	2.82E-03	1.04E+00	2.40E-03
-140	100	-40	1.22E-03	1.04E+00	-2.53E-03
-140	100	-20	1.68E-03	1.04E+00	-1.14E-03
-140	100	0	1.66E-03	1.04E+00	-9.51E-04
-140	100	20	1.63E-03	1.04E+00	-7.62E-04
-140	100	40	1.61E-03	1.04E+00	-5.74E-04
-140	100	60	1.58E-03	1.04E+00	-3.85E-04
-140	100	80	3.10E-03	1.04E+00	5.57E-04
-140	100	100	7.75E-03	1.04E+00	-4.37E-03
-140	100	120	5.51E-03	1.05E+00	2.03E-04
-140	100	140	4.51E-03	1.05E+00	-5.78E-03
-140	100	160	6.50E-03	1.04E+00	-9.44E-03
-140	100	180	8.48E-03	1.04E+00	-1.31E-02
-140	100	200	1.05E-02	1.04E+00	-1.69E-02
-140	100	220	1.30E-02	1.04E+00	-2.46E-02
-140	100	240	1.78E-02	1.04E+00	-3.14E-02
-140	100	260	2.11E-02	1.04E+00	-3.85E-02
-140	100	280	2.88E-02	1.04E+00	-5.41E-02
-140	100	300	3.20E-02	1.03E+00	-6.80E-02
-140	120	-300	3.50E-02	1.05E+00	6.98E-02
-140	120	-280	3.09E-02	1.06E+00	5.62E-02
-140	120	-260	2.39E-02	1.06E+00	3.97E-02
-140	120	-240	1.94E-02	1.06E+00	2.90E-02
-140	120	-220	1.49E-02	1.06E+00	2.31E-02
-140	120	-200	1.23E-02	1.06E+00	1.54E-02
-140	120	-180	8.78E-03	1.06E+00	7.97E-03
-140	120	-160	6.91E-03	1.06E+00	3.92E-03
-140	120	-140	6.18E-03	1.05E+00	2.37E-03
-140	120	-120	5.45E-03	1.05E+00	8.25E-04
-140	120	-100	2.86E-03	1.05E+00	1.52E-03
-140	120	-80	2.24E-03	1.05E+00	1.44E-04
-140	120	-60	1.30E-03	1.05E+00	4.57E-04
-140	120	-40	2.89E-04	1.05E+00	-2.60E-03
-140	120	-20	7.48E-04	1.05E+00	-1.34E-03
-140	120	0	7.23E-04	1.05E+00	-1.15E-03
-140	120	20	6.98E-04	1.05E+00	-9.63E-04
-140	120	40	6.73E-04	1.05E+00	-7.74E-04
-140	120	60	6.48E-04	1.05E+00	-5.85E-04
-140	120	80	3.01E-04	1.05E+00	-1.05E-04
-140	120	100	4.63E-03	1.05E+00	4.55E-03
-140	120	120	1.92E-03	1.04E+00	-2.88E-03
-140	120	140	3.54E-03	1.05E+00	-6.77E-03
-140	120	160	5.85E-03	1.05E+00	-9.61E-03
-140	120	180	8.16E-03	1.05E+00	-1.25E-02
-140	120	200	1.05E-02	1.05E+00	-1.53E-02
-140	120	220	1.39E-02	1.06E+00	-2.40E-02
-140	120	240	1.72E-02	1.06E+00	-3.11E-02
-140	120	260	1.93E-02	1.05E+00	-4.30E-02
-140	120	280	2.71E-02	1.06E+00	-5.39E-02
-140	120	300	3.53E-02	1.06E+00	-7.62E-02
-140	140	-300	3.31E-02	1.08E+00	7.01E-02
-140	140	-280	2.78E-02	1.08E+00	5.50E-02
-140	140	-260	2.25E-02	1.08E+00	3.98E-02
-140	140	-240	1.78E-02	1.07E+00	2.86E-02
-140	140	-220	1.47E-02	1.07E+00	1.88E-02
-140	140	-200	1.01E-02	1.07E+00	1.34E-02
-140	140	-180	5.63E-03	1.06E+00	8.06E-03
-140	140	-160	5.98E-03	1.06E+00	2.27E-03
-140	140	-140	5.26E-03	1.06E+00	7.21E-04
-140	140	-120	4.53E-03	1.06E+00	-8.28E-04
-140	140	-100	-4.62E-04	1.05E+00	-2.47E-03
-140	140	-80	-8.62E-04	1.05E+00	-2.01E-03
-140	140	-60	-1.26E-03	1.05E+00	-1.54E-03
-140	140	-40	-1.66E-03	1.05E+00	-1.08E-03
-140	140	-20	-1.97E-03	1.05E+00	-1.53E-03
-140	140	0	-1.91E-03	1.05E+00	-1.34E-03
-140	140	20	-1.85E-03	1.05E+00	-1.14E-03
-140	140	40	-1.79E-03	1.05E+00	-9.49E-04
-140	140	60	-3.57E-03	1.05E+00	1.81E-03
-140	140	80	-2.50E-03	1.05E+00	1.95E-03
-140	140	100	-2.35E-03	1.05E+00	-7.96E-03
-140	140	120	2.07E-04	1.05E+00	1.93E-03
-140	140	140	2.62E-03	1.06E+00	-3.16E-03
-140	140	160	5.27E-03	1.06E+00	-7.94E-03
-140	140	180	7.58E-03	1.06E+00	-1.08E-02
-140	140	200	9.89E-03	1.06E+00	-1.36E-02
-140	140	220	1.33E-02	1.07E+00	-2.36E-02
-140	140	240	1.43E-02	1.07E+00	-3.24E-02
-140	140	260	1.65E-02	1.07E+00	-3.69E-02
-140	140	280	2.69E-02	1.07E+00	-5.21E-02
-140	140	300	3.37E-02	1.08E+00	-7.61E-02
-140	160	-300	2.99E-02	1.10E+00	6.88E-02
-140	160	-280	2.46E-02	1.10E+00	5.37E-02
-140	160	-260	2.00E-02	1.10E+00	3.51E-02
-140	160	-240	1.39E-02	1.09E+00	1.82E-02
-140	160	-220	1.44E-02	1.08E+00	1.45E-02
-140	160	-200	9.39E-03	1.08E+00	8.85E-03
-140	160	-180	5.19E-03	1.07E+00	3.44E-03
-140	160	-160	1.72E-03	1.07E+00	-5.89E-04
-140	160	-140	-3.93E-05	1.06E+00	-2.17E-03
-140	160	-120	-9.76E-04	1.06E+00	-8.94E-03
-140	160	-100	-3.67E-03	1.05E+00	-4.29E-03
-140	160	-80	-4.07E-03	1.05E+00	-3.83E-03
-140	160	-60	-4.47E-03	1.05E+00	-3.36E-03
-140	160	-40	-4.87E-03	1.05E+00	-2.90E-03
-140	160	-20	-5.10E-03	1.04E+00	-1.67E-03
-140	160	0	-5.04E-03	1.04E+00	-1.47E-03
-140	160	20	-4.99E-03	1.04E+00	-1.28E-03
-140	160	40	-7.20E-03	1.05E+00	1.27E-03
-140	160	60	-8.85E-03	1.05E+00	2.78E-03
-140	160	80	-9.09E-03	1.05E+00	3.56E-03
-140	160	100	-5.75E-03	1.05E+00	-1.24E-03
-140	160	120	-2.62E-03	1.06E+00	3.99E-03
-140	160	140	-2.99E-03	1.06E+00	2.27E-03
-140	160	160	6.42E-04	1.06E+00	-2.78E-03
-140	160	180	4.27E-03	1.07E+00	-7.84E-03
-140	160	200	7.90E-03	1.08E+00	-1.29E-02
-140	160	220	1.12E-02	1.07E+00	-1.46E-02
-140	160	240	1.24E-02	1.09E+00	-2.51E-02
-140	160	260	1.73E-02	1.09E+00	-3.45E-02
-140	160	280	2.77E-02	1.09E+00	-4.96E-02
-140	160	300	3.14E-02	1.10E+00	-7.19E-02
-140	180	-300	2.25E-02	1.15E+00	6.87E-02
-140	180	-280	2.29E-02	1.13E+00	4.45E-02
-140	180	-260	1.62E-02	1.11E+00	2.73E-02
-140	180	-240	9.47E-03	1.10E+00	1.01E-02
-140	180	-220	9.46E-03	1.09E+00	8.07E-03
-140	180	-200	5.26E-03	1.08E+00	2.66E-03
-140	180	-180	1.07E-03	1.07E+00	-2.75E-03
-140	180	-160	-1.72E-03	1.07E+00	-3.48E-03
-140	180	-140	-3.48E-03	1.06E+00	-5.06E-03
-140	180	-120	-3.57E-03	1.05E+00	-1.17E-02
-140	180	-100	-4.99E-03	1.05E+00	-8.16E-03
-140	180	-80	-7.27E-03	1.05E+00	-5.65E-03
-140	180	-60	-7.67E-03	1.05E+00	-5.18E-03
